ID,Age,Power,Value_vehicle,Premium,N_claims_history,R_Claims_history,Seniority,Channel_label,Risk_label,total_claim_cost_by_type,n_claim_records,dominant_claim_type,segment
30953,34,92.0,26800.0,14896.5,5,132,10,Acente,Binek araç,0.0,0.0,,2
30954,32,64.0,1081822.0,31443.67,8,1,8,Broker,Binek araç,0.0,0.0,,0
30955,32,90.0,1890183.0,26438.33,2,33,7,Broker,Binek araç,0.0,0.0,,1
30956,32,90.0,1699374.0,29020.5,1,6,2,Broker,Van,0.0,0.0,,1
30957,31,85.0,20500.0,14185.5,0,0,2,Broker,Van,0.0,0.0,,1
30958,31,105.0,1522334.0,27468.0,3,11,12,Broker,Binek araç,0.0,0.0,,0
30959,33,138.0,21380.0,15544.0,0,0,3,Broker,Binek araç,0.0,0.0,,1
30960,30,110.0,21610.0,30154.5,2,67,4,Broker,Binek araç,0.0,0.0,,1
30961,32,131.0,2851499.0,46999.0,4,1,8,Broker,Binek araç,0.0,0.0,,1
30962,31,39.0,628058.0,8863.5,1,0,7,Broker,Binek araç,0.0,0.0,,1
30963,30,143.0,32571.0,53923.0,1,25,5,Broker,Binek araç,0.0,0.0,,1
30964,29,115.0,1323097.0,49956.0,5,1,3,Broker,Binek araç,0.0,0.0,,1
30965,30,115.0,1220656.0,70447.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
30966,29,90.0,22133.0,43228.0,0,0,6,Broker,Binek araç,0.0,0.0,,1
30967,52,200.0,23545.0,33874.0,4,1,5,Broker,Binek araç,0.0,0.0,,1
30968,32,115.0,23800.0,27863.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
30969,31,109.0,2649001.0,48729.67,0,0,4,Broker,Binek araç,0.0,0.0,,1
30970,31,110.0,2761651.0,12955.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
30971,30,150.0,28650.0,46552.0,3,55,4,Broker,Binek araç,68869.0,1.0,complaint,1
30972,28,115.0,25760.0,15934.33,6,33,10,Acente,Binek araç,0.0,0.0,,0
30973,26,102.0,16900.0,15800.67,0,0,2,Broker,Binek araç,0.0,0.0,,1
30974,31,115.0,28420.0,31524.67,0,0,3,Broker,Van,0.0,0.0,,1
30975,27,58.0,1049495.0,2655.0,4,1,5,Broker,Binek araç,0.0,0.0,,1
30976,31,75.0,905124.0,23509.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
30977,31,116.0,27800.0,39142.67,17,209,15,Broker,Binek araç,0.0,0.0,,0
30978,28,105.0,20870.0,25067.0,3,136,1,Broker,Binek araç,138943.0,1.0,other,2
30979,32,5.0,1531.0,15112.33,2,5,5,Broker,Motorsiklet,0.0,0.0,,1
30980,28,5.0,1499.0,12557.0,5,33,9,Broker,Motorsiklet,0.0,0.0,,0
30981,28,95.0,25750.0,36218.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
30982,28,130.0,1457454.0,34858.0,2,199,2,Broker,Binek araç,0.0,0.0,,2
30983,29,150.0,28255.0,32956.0,10,266,4,Broker,Van,0.0,0.0,,2
30984,29,75.0,13000.0,36120.5,2,29,8,Broker,Binek araç,0.0,0.0,,1
30985,29,140.0,22500.0,30597.0,1,1,2,Broker,Binek araç,0.0,0.0,,1
30986,29,150.0,25770.0,35439.0,1,0,4,Broker,Binek araç,0.0,0.0,,1
30987,29,150.0,1006695.0,19988.0,1,0,4,Broker,Binek araç,0.0,0.0,,1
30988,26,110.0,21385.0,32443.0,1,25,5,Broker,Binek araç,0.0,0.0,,1
30989,27,120.0,27050.0,27214.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
30990,28,87.0,10490.0,2478.0,0,0,3,Broker,Motorsiklet,0.0,0.0,,1
30991,26,70.0,15635.0,15975.0,4,1,3,Broker,Binek araç,0.0,0.0,,1
30992,28,70.0,14320.0,36159.33,1,0,7,Broker,Binek araç,0.0,0.0,,1
30993,29,90.0,18550.0,27265.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
30994,28,90.0,16550.0,47965.5,0,0,2,Broker,Binek araç,0.0,0.0,,1
30995,27,90.0,17458.0,35730.0,1,2,6,Broker,Binek araç,0.0,0.0,,1
30996,55,120.0,9999.0,18593.0,0,0,5,Broker,Motorsiklet,0.0,0.0,,1
30997,26,70.0,13620.0,46546.0,1,17,7,Broker,Binek araç,0.0,0.0,,1
30998,25,140.0,24635.0,39701.0,1,1,2,Broker,Binek araç,0.0,0.0,,1
30999,25,58.0,12025.0,18324.5,11,1,8,Broker,Binek araç,0.0,0.0,,0
31000,26,75.0,16800.0,57788.5,3,1,2,Broker,Binek araç,0.0,0.0,,1
31001,28,115.0,18510.0,19442.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
31002,33,105.0,15235.0,56123.0,1,199,1,Broker,Van,19812.0,1.0,broken windows,2
31003,35,90.0,1841501.0,41579.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
31004,30,70.0,14380.0,40665.0,2,53,4,Broker,Binek araç,0.0,0.0,,1
31005,35,180.0,52150.0,40503.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
31006,31,95.0,1541596.0,27095.0,3,15,3,Broker,Binek araç,0.0,0.0,,1
31007,65,140.0,29156.0,32099.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
31008,31,150.0,32310.0,58283.0,2,199,2,Broker,Binek araç,0.0,0.0,,2
31009,49,100.0,2127961.0,34733.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
31010,30,100.0,14881.0,26620.0,3,1,4,Broker,Binek araç,7346.0,1.0,travel assistance,1
31011,32,75.0,1331242.0,31042.0,2,226,1,Acente,Van,38952.0,2.0,travel assistance,2
31012,64,61.0,13790.0,35011.67,4,56,8,Acente,Binek araç,0.0,0.0,,1
31013,26,130.0,30310.0,14554.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
31014,23,6.0,2612.0,24574.0,0,0,1,Broker,Motorsiklet,0.0,0.0,,1
31015,26,115.0,18705.0,33229.0,3,101,3,Broker,Binek araç,0.0,0.0,,1
31016,27,75.0,14165.0,24869.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
31017,26,8.0,8919.0,11916.0,0,0,1,Acente,Motorsiklet,0.0,0.0,,1
31018,23,50.0,5826.0,31078.0,6,3,3,Broker,Motorsiklet,0.0,0.0,,1
31019,27,115.0,21842.0,28304.0,1,179,1,Broker,Binek araç,0.0,0.0,,2
31020,28,109.0,18765.0,24675.0,3,15,3,Acente,Binek araç,0.0,0.0,,1
31021,24,103.0,17610.0,42276.0,2,199,2,Broker,Binek araç,0.0,0.0,,2
31022,25,64.0,11500.0,35385.0,1,0,5,Broker,Binek araç,0.0,0.0,,1
31023,27,69.0,1395001.0,32104.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
31024,26,75.0,1841469.0,38606.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
31025,26,5.0,1435.0,11773.0,1,25,5,Broker,Motorsiklet,0.0,0.0,,1
31026,23,115.0,23510.0,63269.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
31027,25,125.0,22200.0,37962.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
31028,31,110.0,19645.0,28787.0,2,4,5,Acente,Binek araç,0.0,0.0,,1
31029,35,110.0,15205.0,33071.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
31030,31,75.0,1244696.0,25651.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
31031,32,75.0,20550.0,27919.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
31032,73,92.0,42185.0,4473.67,1,4,28,Acente,Tarım aracı,0.0,0.0,,0
31033,29,340.0,2055284.0,46074.0,5,103,4,Broker,Van,0.0,0.0,,2
31034,27,100.0,21075.0,49131.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
31035,36,100.0,26870.0,4225.0,5,167,4,Acente,Van,0.0,0.0,,2
31036,32,110.0,187409.0,29226.0,0,0,5,Broker,Binek araç,0.0,0.0,,1
31037,35,105.0,22100.0,33159.0,1,78,2,Broker,Binek araç,0.0,0.0,,1
31038,33,100.0,1291575.0,19923.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
31039,28,77.0,6599.0,16403.0,0,0,1,Acente,Motorsiklet,0.0,0.0,,1
31040,29,87.0,16450.0,38241.5,2,2,2,Broker,Binek araç,60419.0,2.0,all risks,1
31041,29,136.0,34330.0,62604.0,1,493,1,Acente,Binek araç,10508.0,1.0,travel assistance,2
31042,35,122.0,22160.0,28074.5,0,0,2,Broker,Binek araç,0.0,0.0,,1
31043,41,111.0,26400.0,37551.67,7,0,4,Acente,Binek araç,0.0,0.0,,1
31044,39,70.0,13340.0,13939.0,11,0,7,Broker,Binek araç,0.0,0.0,,0
31045,37,110.0,24850.0,34581.33,3,138,3,Acente,Binek araç,0.0,0.0,,2
31046,38,100.0,22840.0,23506.33,7,1,5,Acente,Van,17796.0,2.0,travel assistance,1
31047,40,71.0,1174468.0,15350.33,0,0,5,Acente,Binek araç,0.0,0.0,,1
31048,38,110.0,27290.0,59453.33,1,3,4,Acente,Binek araç,0.0,0.0,,1
31049,40,90.0,1322496.0,16015.0,2,0,1,Acente,Binek araç,0.0,0.0,,1
31050,32,90.0,1598091.0,42559.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
31051,51,110.0,2581627.0,34195.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
31052,37,95.0,6749.0,17268.0,0,0,2,Broker,Motorsiklet,0.0,0.0,,1
31053,35,90.0,19850.0,24262.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
31054,27,70.0,15500.0,34264.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
31055,29,184.0,37200.0,26772.0,1,0,2,Broker,Binek araç,0.0,0.0,,1
31056,29,184.0,1741733.0,24616.0,1,344,2,Broker,Van,0.0,0.0,,2
31057,32,88.0,1656998.0,31684.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
31058,26,109.0,300369.0,62771.5,1,57,2,Acente,Van,882.0,1.0,negligence,1
31059,26,110.0,18420.0,63694.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
31060,31,75.0,18800.0,24779.0,3,123,3,Acente,Binek araç,74399.0,1.0,complaint,2
31061,35,105.0,20870.0,26856.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
31062,33,100.0,31750.0,52919.0,2,18,2,Broker,Binek araç,66885.0,1.0,broken windows,1
31063,46,88.0,2197295.0,36241.0,5,1,6,Acente,Van,0.0,0.0,,1
31064,61,100.0,22810.0,16423.0,5,58,9,Acente,Van,0.0,0.0,,0
31065,54,150.0,22215.0,25370.67,2,23,9,Broker,Binek araç,0.0,0.0,,1
31066,33,90.0,1364297.0,34540.0,3,79,4,Acente,Binek araç,0.0,0.0,,1
31067,67,70.0,16700.0,24095.0,0,0,1,Broker,Van,0.0,0.0,,1
31068,30,75.0,9416.0,36175.5,4,2,3,Acente,Binek araç,0.0,0.0,,1
31069,30,80.0,18490.0,34587.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
31070,24,90.0,1815999.0,37745.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
31071,50,71.0,25590.0,25572.0,2,94,3,Broker,Binek araç,5195.0,1.0,travel assistance,1
31072,24,120.0,22010.0,18954.0,1,127,1,Acente,Binek araç,0.0,0.0,,2
31073,23,125.0,2348767.0,45506.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
31074,20,90.0,19555.0,31661.5,1,1,2,Acente,Binek araç,0.0,0.0,,1
31075,49,70.0,1402161.0,33239.0,4,403,1,Broker,Binek araç,0.0,0.0,,2
31076,49,70.0,1030736.0,28645.0,4,172,1,Broker,Van,0.0,0.0,,2
31077,50,70.0,919549.0,29667.0,4,266,1,Broker,Binek araç,5195.0,1.0,travel assistance,2
31078,50,70.0,20780.0,31571.0,4,0,1,Broker,Binek araç,0.0,0.0,,1
31079,38,92.0,21600.0,17603.0,1,1,2,Broker,Binek araç,0.0,0.0,,1
31080,20,7.0,2899.0,14918.0,1,54,2,Broker,Motorsiklet,93459.0,1.0,negligence,1
31081,52,115.0,36150.0,14489.0,0,0,5,Acente,Binek araç,0.0,0.0,,1
31082,40,95.0,2318104.0,28807.0,3,307,2,Broker,Binek araç,0.0,0.0,,2
31083,43,150.0,32400.0,30408.67,0,0,6,Acente,Binek araç,0.0,0.0,,1
31084,42,105.0,19500.0,10958.0,3,58,5,Acente,Binek araç,31677.0,1.0,broken windows,1
31085,43,70.0,14067.0,30403.67,4,44,10,Acente,Binek araç,0.0,0.0,,1
31086,43,70.0,100369.0,23542.0,4,0,10,Acente,Binek araç,0.0,0.0,,1
31087,43,85.0,14935.0,16916.0,1,25,5,Acente,Binek araç,5009.0,1.0,travel assistance,1
31088,35,115.0,26250.0,27102.0,0,0,4,Acente,Binek araç,0.0,0.0,,1
31089,38,218.0,55600.0,40142.0,14,1,23,Acente,Binek araç,16059.0,2.0,travel assistance,0
31090,44,71.0,17168.0,19488.0,3,5,6,Acente,Binek araç,17869.0,2.0,travel assistance,1
31091,43,60.0,829998.0,15614.33,0,0,3,Acente,Binek araç,0.0,0.0,,1
31092,41,150.0,32400.0,20748.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
31093,40,90.0,255911.0,27944.0,3,22,16,Acente,Binek araç,0.0,0.0,,0
31094,43,71.0,1445434.0,24613.33,3,14,22,Acente,Binek araç,0.0,0.0,,0
31095,41,9.0,1849.0,11663.0,0,0,5,Acente,Motorsiklet,0.0,0.0,,1
31096,42,120.0,23650.0,45370.33,4,36,17,Acente,Binek araç,61109.0,1.0,complaint,0
31097,42,115.0,22260.0,31332.0,6,23,18,Acente,Binek araç,5009.0,1.0,travel assistance,0
31098,41,92.0,13430.0,27027.33,0,0,7,Acente,Binek araç,0.0,0.0,,1
31099,42,112.0,1182792.0,17771.33,6,45,14,Acente,Binek araç,0.0,0.0,,0
31100,41,12.0,2999.0,6235.0,0,0,2,Acente,Motorsiklet,0.0,0.0,,1
31101,42,6.0,2999.0,9895.0,0,0,1,Broker,Motorsiklet,0.0,0.0,,1
31102,42,80.0,19700.0,21364.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
31103,41,125.0,2235765.0,30880.5,0,0,2,Acente,Van,0.0,0.0,,1
31104,42,0.0,3500.0,8127.0,6,0,18,Acente,Motorsiklet,0.0,0.0,,0
31105,42,90.0,1188201.0,21232.0,0,0,3,Broker,Binek araç,0.0,0.0,,1
31106,40,110.0,20820.0,25806.0,0,0,18,Acente,Binek araç,0.0,0.0,,0
31107,41,45.0,1006695.0,18071.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
31108,44,110.0,20429.0,19635.33,10,11,9,Acente,Binek araç,0.0,0.0,,0
31109,41,105.0,21450.0,31365.0,8,0,20,Acente,Binek araç,0.0,0.0,,0
31110,40,140.0,32420.0,31161.0,1,1,2,Broker,Binek araç,0.0,0.0,,1
31111,43,75.0,17090.0,23225.0,6,0,21,Acente,Van,0.0,0.0,,0
31112,41,130.0,22100.0,31491.0,14,154,2,Acente,Binek araç,0.0,0.0,,2
31113,41,102.0,19935.0,23641.0,1,101,1,Acente,Binek araç,126392.0,1.0,other,1
31114,49,86.0,1131706.0,2755.0,6,0,17,Acente,Binek araç,0.0,0.0,,0
31115,42,204.0,4893238.0,59419.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
31116,43,38.0,5499.0,1595.0,4,0,10,Acente,Motorsiklet,0.0,0.0,,1
31117,42,115.0,2242376.0,41642.5,0,0,2,Acente,Binek araç,0.0,0.0,,1
31118,42,115.0,21550.0,43691.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
31119,43,170.0,45150.0,53542.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
31120,42,90.0,149756.0,26477.67,0,0,5,Acente,Van,0.0,0.0,,1
31121,43,136.0,2364999.0,49469.33,4,0,10,Acente,Binek araç,0.0,0.0,,1
31122,40,155.0,24800.0,41597.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
31123,40,140.0,24010.0,23855.0,1,196,1,Acente,Binek araç,6883.0,1.0,travel assistance,2
31124,41,94.0,18590.0,37834.67,7,119,6,Broker,Van,0.0,0.0,,2
31125,40,90.0,20690.0,32059.0,0,0,1,Broker,Van,0.0,0.0,,1
31126,40,90.0,14930.0,19047.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
31127,40,105.0,1394348.0,26736.0,1,137,1,Acente,Binek araç,0.0,0.0,,2
31128,41,115.0,22700.0,45249.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
31129,39,100.0,18850.0,46926.0,3,1,4,Acente,Binek araç,0.0,0.0,,1
31130,40,10.0,2195.0,7858.67,0,0,4,Acente,Motorsiklet,0.0,0.0,,1
31131,39,90.0,17270.0,2594.0,3,25,13,Acente,Binek araç,0.0,0.0,,0
31132,40,0.0,3006.0,16843.0,1,0,3,Acente,Motorsiklet,0.0,0.0,,1
31133,41,100.0,23970.0,17896.0,1,0,6,Acente,Binek araç,0.0,0.0,,1
31134,41,90.0,15180.0,14420.33,0,0,6,Acente,Binek araç,0.0,0.0,,1
31135,43,100.0,1420793.0,18724.67,7,46,16,Acente,Binek araç,0.0,0.0,,0
31136,40,0.0,582862.0,20859.5,3,0,2,Acente,Motorsiklet,0.0,0.0,,1
31137,41,0.0,2999.0,11404.67,11,25,22,Acente,Motorsiklet,44802.0,1.0,complaint,0
31138,40,92.0,1592682.0,24749.5,3,171,2,Acente,Binek araç,0.0,0.0,,2
31139,48,100.0,21670.0,28895.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
31140,41,90.0,184731.0,11527.5,9,15,2,Acente,Binek araç,0.0,0.0,,1
31141,40,143.0,27600.0,26696.5,0,0,2,Acente,Binek araç,0.0,0.0,,1
31142,42,90.0,16715.0,27728.33,4,16,22,Acente,Van,0.0,0.0,,0
31143,41,64.0,8250.0,19082.33,0,0,4,Acente,Motorsiklet,0.0,0.0,,1
31144,41,116.0,36600.0,43011.33,4,49,13,Acente,Binek araç,0.0,0.0,,0
31145,39,122.0,21085.0,22686.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
31146,41,4.0,86516.0,9738.0,2,0,3,Acente,Motorsiklet,0.0,0.0,,1
31147,39,120.0,1948347.0,70411.0,0,0,7,Acente,Binek araç,0.0,0.0,,1
31148,41,4.0,1401.0,15726.0,0,0,20,Acente,Motorsiklet,0.0,0.0,,0
31149,42,102.0,19025.0,21353.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
31150,40,85.0,16520.0,50690.0,7,0,15,Acente,Binek araç,0.0,0.0,,0
31151,40,60.0,10060.0,8979.0,3,0,7,Acente,Binek araç,0.0,0.0,,1
31152,41,70.0,13130.0,23960.0,2,103,2,Acente,Binek araç,0.0,0.0,,1
31153,39,74.0,994355.0,11911.0,0,0,1,Broker,Motorsiklet,0.0,0.0,,1
31154,40,74.0,994355.0,11763.0,0,0,1,Broker,Motorsiklet,0.0,0.0,,1
31155,39,105.0,19250.0,16500.0,7,0,21,Acente,Binek araç,0.0,0.0,,0
31156,41,75.0,12905.0,20177.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
31157,40,105.0,23300.0,29778.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
31158,39,80.0,18545.0,33399.5,14,9,20,Acente,Binek araç,88029.0,2.0,travel assistance,0
31159,39,120.0,22170.0,14230.0,1,51,2,Broker,Binek araç,0.0,0.0,,1
31160,39,143.0,28000.0,25224.0,1,0,7,Acente,Binek araç,0.0,0.0,,1
31161,40,143.0,3045508.0,14963.5,0,0,2,Acente,Binek araç,0.0,0.0,,1
31162,42,140.0,24230.0,20706.0,2,0,21,Acente,Binek araç,0.0,0.0,,0
31163,40,60.0,12250.0,16774.5,0,0,2,Acente,Binek araç,0.0,0.0,,1
31164,39,0.0,7109.0,10057.0,2,0,4,Acente,Motorsiklet,0.0,0.0,,1
31165,39,102.0,19935.0,30202.33,6,0,19,Acente,Binek araç,0.0,0.0,,0
31166,31,69.0,1460001.0,40473.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
31167,40,110.0,19760.0,24039.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
31168,35,39.0,7109.0,20039.0,1,14,14,Acente,Motorsiklet,0.0,0.0,,1
31169,40,136.0,25200.0,24494.33,0,0,3,Broker,Binek araç,0.0,0.0,,1
31170,40,9.0,180244.0,8546.0,0,0,1,Acente,Motorsiklet,0.0,0.0,,1
31171,39,150.0,22720.0,22146.0,5,114,18,Acente,Binek araç,6883.0,1.0,travel assistance,0
31172,38,116.0,1996653.0,28719.0,0,0,4,Broker,Van,0.0,0.0,,1
31173,39,75.0,1487469.0,45696.0,4,0,10,Acente,Binek araç,0.0,0.0,,1
31174,39,75.0,22605.0,19199.5,4,0,10,Acente,Binek araç,0.0,0.0,,1
31175,40,120.0,24960.0,28756.0,1,56,2,Acente,Binek araç,7977.0,1.0,travel assistance,1
31176,39,105.0,21695.0,27197.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
31177,40,94.0,13710.0,27692.67,0,0,4,Acente,Binek araç,0.0,0.0,,1
31178,38,75.0,12450.0,16190.33,1,15,7,Acente,Binek araç,0.0,0.0,,1
31179,38,115.0,31420.0,13133.0,2,1,6,Acente,Binek araç,0.0,0.0,,1
31180,38,190.0,70000.0,37525.0,3,128,3,Acente,Binek araç,0.0,0.0,,2
31181,36,44.0,10499.0,13526.0,6,0,2,Broker,Motorsiklet,0.0,0.0,,1
31182,39,117.0,21150.0,51969.67,1,21,5,Acente,Binek araç,0.0,0.0,,1
31183,39,117.0,1975112.0,32368.0,1,0,5,Acente,Binek araç,0.0,0.0,,1
31184,41,0.0,3005.0,25572.0,4,0,7,Acente,Motorsiklet,0.0,0.0,,1
31185,39,113.0,2477372.0,11657.67,5,24,13,Acente,Binek araç,0.0,0.0,,0
31186,39,113.0,1698881.0,33994.0,5,23,13,Acente,Van,65658.0,1.0,travel assistance,0
31187,39,113.0,21020.0,44316.0,5,0,13,Acente,Van,0.0,0.0,,0
31188,35,0.0,7900.0,7629.0,0,0,2,Acente,Tarım aracı,0.0,0.0,,1
31189,39,125.0,22525.0,64014.5,0,0,2,Acente,Binek araç,0.0,0.0,,1
31190,38,136.0,23750.0,32256.5,3,199,2,Acente,Binek araç,8584.0,2.0,complaint,2
31191,40,136.0,2845191.0,27348.0,2,25,8,Acente,Binek araç,0.0,0.0,,1
31192,39,120.0,26490.0,2085.5,1,0,3,Acente,Binek araç,0.0,0.0,,1
31193,39,0.0,1289532.0,19777.0,0,0,6,Acente,Motorsiklet,0.0,0.0,,1
31194,33,105.0,19889.0,28716.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
31195,38,150.0,3128268.0,23930.33,4,0,7,Acente,Binek araç,0.0,0.0,,1
31196,35,101.0,16557.0,19706.5,0,0,2,Acente,Binek araç,0.0,0.0,,1
31197,38,150.0,26910.0,50645.5,0,0,2,Acente,Binek araç,0.0,0.0,,1
31198,38,100.0,19100.0,8851.0,1,1,10,Acente,Binek araç,0.0,0.0,,1
31199,39,110.0,22200.0,30290.0,0,0,10,Acente,Binek araç,0.0,0.0,,1
31200,38,150.0,3719938.0,2849.0,6,0,1,Acente,Binek araç,0.0,0.0,,1
31201,39,60.0,964023.0,21937.33,9,46,20,Acente,Binek araç,0.0,0.0,,0
31202,39,140.0,28580.0,19290.0,0,0,6,Acente,Binek araç,0.0,0.0,,1
31203,36,177.0,4236322.0,81335.0,4,5,9,Acente,Binek araç,0.0,0.0,,1
31204,39,60.0,916549.0,20441.67,6,17,7,Acente,Binek araç,0.0,0.0,,1
31205,40,60.0,147849.0,22895.33,6,0,7,Acente,Binek araç,0.0,0.0,,1
31206,40,82.0,15350.0,47893.0,1,0,7,Acente,Binek araç,0.0,0.0,,1
31207,38,95.0,2498988.0,291.0,0,0,1,Broker,Van,0.0,0.0,,1
31208,40,75.0,14685.0,25246.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
31209,38,125.0,14150.0,10252.5,5,104,19,Acente,Binek araç,0.0,0.0,,0
31210,38,7.0,3020.0,13882.0,0,0,8,Acente,Motorsiklet,0.0,0.0,,1
31211,38,90.0,16150.0,28583.0,0,0,12,Acente,Binek araç,0.0,0.0,,1
31212,38,90.0,1220656.0,26025.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
31213,39,110.0,2343947.0,34434.33,21,112,17,Acente,Binek araç,0.0,0.0,,0
31214,38,70.0,16545.0,21544.0,2,0,9,Acente,Binek araç,0.0,0.0,,1
31215,38,122.0,21680.0,36386.67,16,0,20,Acente,Binek araç,0.0,0.0,,0
31216,40,110.0,2343947.0,28429.0,2,111,3,Acente,Binek araç,32414.0,1.0,broken windows,1
31217,37,60.0,1117282.0,26957.0,2,1,15,Acente,Binek araç,0.0,0.0,,0
31218,37,110.0,22190.0,44106.0,9,0,11,Acente,Binek araç,0.0,0.0,,0
31219,37,120.0,23210.0,27568.0,3,1,2,Acente,Binek araç,0.0,0.0,,1
31220,38,110.0,18810.0,22166.0,0,0,3,Broker,Binek araç,0.0,0.0,,1
31221,37,130.0,27090.0,34623.0,0,0,10,Acente,Binek araç,0.0,0.0,,1
31222,36,105.0,22782.0,48116.0,9,1,2,Acente,Binek araç,11222.0,1.0,all risks,1
31223,38,115.0,20950.0,26317.67,0,0,3,Acente,Binek araç,0.0,0.0,,1
31224,36,7.0,20194.0,5910.5,2,1,3,Acente,Motorsiklet,0.0,0.0,,1
31225,37,7.0,2699.0,298.0,2,0,3,Acente,Motorsiklet,0.0,0.0,,1
31226,36,75.0,15690.0,23901.0,5,6,2,Acente,Binek araç,0.0,0.0,,1
31227,39,90.0,16880.0,20003.0,2,0,2,Acente,Binek araç,0.0,0.0,,1
31228,41,80.0,12060.0,22577.5,0,0,5,Acente,Binek araç,0.0,0.0,,1
31229,41,80.0,22780.0,15843.0,0,0,5,Acente,Van,0.0,0.0,,1
31230,38,136.0,16540.0,27567.0,1,0,3,Acente,Binek araç,0.0,0.0,,1
31231,38,131.0,26545.0,42063.0,0,0,12,Acente,Binek araç,0.0,0.0,,1
31232,37,75.0,13326.0,14360.67,1,1,16,Acente,Binek araç,0.0,0.0,,0
31233,38,75.0,2233001.0,36203.0,1,0,16,Acente,Binek araç,0.0,0.0,,0
31234,37,75.0,11910.0,25701.0,2,267,1,Broker,Binek araç,5427.0,2.0,theft,2
31235,38,130.0,24080.0,26078.0,6,24,14,Acente,Binek araç,0.0,0.0,,0
31236,38,110.0,2070086.0,35916.67,2,31,4,Acente,Binek araç,0.0,0.0,,1
31237,37,110.0,4471134.0,41969.0,2,0,4,Acente,Binek araç,0.0,0.0,,1
31238,35,11.0,228324.0,4026.0,0,0,5,Acente,Motorsiklet,0.0,0.0,,1
31239,38,110.0,19035.0,29931.67,4,23,18,Acente,Binek araç,0.0,0.0,,0
31240,31,109.0,16550.0,30910.0,0,0,9,Acente,Binek araç,0.0,0.0,,1
31241,37,163.0,50800.0,30624.0,5,3,3,Broker,Binek araç,0.0,0.0,,1
31242,38,90.0,17538.0,22697.0,0,0,1,Broker,Van,0.0,0.0,,1
31243,36,120.0,22000.0,27257.0,2,75,3,Broker,Binek araç,28842.0,2.0,travel assistance,1
31244,34,85.0,16030.0,25964.67,0,0,11,Acente,Binek araç,0.0,0.0,,1
31245,38,105.0,17095.0,9116.5,1,99,2,Broker,Binek araç,100108.0,1.0,complaint,1
31246,38,220.0,27960.0,26952.0,3,429,1,Acente,Binek araç,0.0,0.0,,2
31247,33,105.0,24160.0,25758.0,1,39,3,Acente,Binek araç,118568.0,1.0,complaint,1
31248,36,60.0,1117282.0,22872.0,4,27,18,Acente,Binek araç,0.0,0.0,,0
31249,38,60.0,29010.0,35096.33,4,0,18,Acente,Binek araç,0.0,0.0,,0
